"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Operative Dentistry","8. Miscellaneous","12","Porosity in porcelain at condensation stage depends on:","Shape and size of particle","Uniform distribution of particle size","Number of particles","None of the above","A","'A' [AIPG -2K]",""
"Operative Dentistry","8. Miscellaneous","13","Condensation shrinkage of porcelain during firing depends on:","Rate of arriving at firing temperature","Uniformity of particle size","Shape and size of particle","Type of investment material used","A","'A' [AIIMS -98, AIPG -99]",""
"Operative Dentistry","8. Miscellaneous","14","Phenomenon in which porcelain appears different under varying light condition is:","Translucency","Refractive optics","Metamerism","Opacification","C","'C' [COMEDK -04, AIPG -99]",""
"Operative Dentistry","8. Miscellaneous","15","Machineable glass ceramic is:","Cerestore","Decor MGC","Infusium","Leucite","B","'B' [AP -01]",""
"Operative Dentistry","8. Miscellaneous","16","Which is not present in porcelain:","Silica","Feldspar","Calcium carbonate","Amorphous material","C","'C' [AIIMS -96]",""
"Operative Dentistry","8. Miscellaneous","17","Which of the following is the main constituent of porcelain:","Feldspar","Kaolin","Quartz","Clay","A","'A' [AIPG -96]",""
"Operative Dentistry","8. Miscellaneous","18","The best tissue tolerated material for crown and bridge:","Highly polished porcelain","Highly polished acrylic","Highly glazed porcelain","Highly polished metal","C","'C' [KAR -97]",""
"Operative Dentistry","8. Miscellaneous","19","Porcelain bonded to metal is strongest when it is","Air fired","fired under compression","Tempered after firing","fired several times before completion","B","'B' [AIIMS-2K]",""
"Operative Dentistry","8. Miscellaneous","20","Glass infiltrated alumina core ceramic is:","Dicor","Inceram","Captek","IPS-empress","B","'B' [MAN -97]",""
"Operative Dentistry","8. Miscellaneous","21","The union of metal of porcelain fused restorations is by","Mechanically rough surface","Tin and indium oxides","Nickel and porcelain","Cobalt and porcelain","B","'B' [AIIMS-01]",""
"Operative Dentistry","8. Miscellaneous","22","The chemical used for etching porcelain is:","37% H₂Po₄","H₂ So4","Tartaric acid","HF","D","'D' [KAR-02]",""
"Operative Dentistry","8. Miscellaneous","23","Best cement for cementation of porcelain laminate is","Dual cure resin","GIC","Composite","Polycarboxylate","A","'A' [PGI-94]",""
"Operative Dentistry","8. Miscellaneous","24","Crack tooth syndrome is diagnosed by:","Transillumination","Dyes","Applying pressure on the tooth","None of the above","C","'C' [KAR -98]",""
"Operative Dentistry","8. Miscellaneous","25","When all diagnostic procedures fail to detect proximal caries, last resort is:","Mechanical separation","Preparation of test cavity","Transillumination","Caries activity tests","B","'B' [AIIMS-03]",""
"Operative Dentistry","8. Miscellaneous","26","Proximal caries can be detected best with:","Intra-oral periapical radiographs","Bitewting radiographs","Occlusal radiographs","Orthopantomographs","B","'B' [PGI-99]",""
"Operative Dentistry","8. Miscellaneous","27","The most common complication of bleaching non vital tooth is","Apical periodontitis","Cervical resorption","Discoloration","Root resorption","B","'B' [AIPG-96]",""
"Operative Dentistry","8. Miscellaneous","28","Which of the following drug is commonly used to control salivation in operative dentistry","Pilocarpine","Propranolol","Atropine","Muscarine","C","'C' [COMED-06]",""
"Operative Dentistry","8. Miscellaneous","29","A diagnosis of small occlusal cavities is most readily made by","Bite-wing radiographs","Periapical radiographs","Transillumination","An explorer and compressed air","A","'A' [AIPG-06]",""
"Operative Dentistry","8. Miscellaneous","30","Pain in cracked tooth syndrome is","Continuous in nature","Increases on lying down posture","Elicited mainly when pressure is applied","Elicited mainly when applied pressure is relieved","D","'D' [AIPG-06]",""
"Operative Dentistry","8. Miscellaneous","31","The distance between 2 holes in a rubber dam sheet is ideally:","6 mm","6.3 mm","6.5 mm","6.9 mm","B","'B' [AIPG-06]",""
"Operative Dentistry","8. Miscellaneous","32","Incipient or recurrent caries can be detected before they are visible on the radiograph by:","Visible light","Ultrasonic light","Fibreoptic transillumination","Digital Imaging fibreoptic transillumination","D","'D' [AIPG-06]",""
"Operative Dentistry","8. Miscellaneous","33","Regarding root caries all of the following are true EXCEPT:","Caused by actinomycosis viscosus.","Secondary to gingival recession.","Remineralization is difficult.","Slow progress","C","'C' [AIIMS-06]",""
"Operative Dentistry","8. Miscellaneous","34","Which of the following is not true about lubricant for rubber dam placement?","Should have water-miscible vehicle","Vaseline is an ideal choice","Should be easy to remove","Shoule not interfere with bonding procedure","B","'B' [AI-05]",""
"Operative Dentistry","8. Miscellaneous","35","For root canal therapy of maxillary canine (Distal caries), the isolation done is:","2nd premolar to opposite lateral incisor","1st molar to opposite lateral incisor","Adjacent 2 teeth of both the sides","Not required, only the tooth to be treated is isolated","A","'A' [AIPG-06]",""
"Operative Dentistry","8. Miscellaneous","36","One of the following is not true about treatment of dentinal hypersensitivity with dentin bonding agents:","It dentures proyein","It froms a hybried layer","It does not alter dentin permeability","It forms resin tags into dentinal tubule","C","'C' [AI-05]",""
"Operative Dentistry","8. Miscellaneous","37","The primary goals of caries prevention are all EXCEPT","Limiting pathogen growth and altering metabolism","Increasing resistance of tooth surface to demineralization","Increasing biofilm pH","Use of probiotics","D","'D' [KERALA-2019]",""
"Operative Dentistry","8. Miscellaneous","38","Affected dentin differs from infected dentin in that, it has","Been invaded by organisms","They both are precisely same","Not been invaded by microorganisms","Not been demineralized","C","'C' [KCET-08]",""
"Operative Dentistry","8. Miscellaneous","39","Feldspathic porcelain","Shows reliable chemical bonding with metals","Has high tensile strength","Is no longer used","Shows insignificant firing shrinkage","A","'A' [COMEDK-08]",""
"Operative Dentistry","8. Miscellaneous","40","Digital Imaging fiber - optic trans-illumination (DIFOTI) is used to detect","dental caries","detect enamel fracture","detect plaque","All of the above","D","'D' [KCET-08]",""
"Operative Dentistry","8. Miscellaneous","41","Cone waxing technique is indicated","For preparing the single pattern in a badly broken down tooth","For multiple patterns","For waxing the form of occlusal surfaces for accurate articulation of carving casting","All of the above","D","'D' [BHU-07]",""
"Operative Dentistry","8. Miscellaneous","42","Bases provide","No thermal insulation","Mechanical support for the restoration","Expansion space for cast restoration","Exothermic heat for increased pulpal blood circulation","B","'B' [KCET-08]",""
"Operative Dentistry","8. Miscellaneous","43","All the following are true for non active caries, except:","Pain on excavation","Soft & cheesy","Dark & hard","Presence of dark pigmentation","B","'B' [AIIMS-07]",""
"Operative Dentistry","8. Miscellaneous","44","Gallium containing alloys have:","Silver","Tin","Indium","Zinc","C","'C' [MCET-07]",""
"Operative Dentistry","8. Miscellaneous","45","Ceramic restorations are cemented using:","GIC cement","Resin cement","Zinc phosphate cement","Zinc oxide eugenol cement","B","'B' [MCET-07]",""
"Operative Dentistry","8. Miscellaneous","46","Similarity in the chemical structure of estrogen is seen with","HEMA","Polyether","Bisphenol A","Gutta percha","C","'C' [COMEDK-08]",""
"Operative Dentistry","8. Miscellaneous","47","One of the purposes of etching beveled enamel surface is to","Increase surface energy","produce macro under cut","to increase convenience","to prevent caries","A","'A' [KCET-08]",""
"Operative Dentistry","8. Miscellaneous","48","Transformation toughening is found in ceramics containing","Octagonal zirconia","Tetragonal zirconia","Decahedron zirconia","All of the above","B","'B' [BHU-2012]",""
"Operative Dentistry","8. Miscellaneous","49","The most common cause of failure of tooth colored inlays/onlays is","Discoloration","Debonding","Bulk fracture","Creep","B","'B' [BHU-2012]",""
"Operative Dentistry","8. Miscellaneous","50","A patient is having very extensive carious lesion, the radiograph of lesion shows a probable exposure of the pulp horn if excavated, what will be the treatment plan?","Proceed with endodontic treatment","Excavate the gross carious lesion and place appropriate sedative dressing","Remove all carious lesion, place sedative dressing and plan pulpotomy in next session","Remove all carious tooth structure and cap the exposure","A","'A' [AIPG-09]",""
"Operative Dentistry","8. Miscellaneous","51","Affected dentin is to be left in cavity preparation because it -","has capacity to remineralize","Hard, difficult to remove","Impermeable, so protects pulp","pain on excavation.","A","'A' [MCET-10]",""
"Operative Dentistry","8. Miscellaneous","52","Contact areas are always carefully restored in order to","protect the gingival tissue","prevent recurrence of decay","aid in the retention of the restoration","give added strength to finished restoration","A","'A' [AP-09]",""
"Operative Dentistry","8. Miscellaneous","53","Most common abrasive used for air abrasion is","Carbide particles","Alumina particles of 20 micrometer size","Alumina particles of 50 micrometer size","Silicon dioxide particles","B","'B' [AIIMS-09]",""
"Operative Dentistry","8. Miscellaneous","54","What is a ferrule?","Pin retained restorative preparation","Secondary retentive feature for amalgam restoration","Band encircling external dimension of tooth","Preparation design for composite inlay","C","'C' [KCET-10]",""
"Operative Dentistry","8. Miscellaneous","55","DIFOTI helps in diagnosing","Bone loss in children","Calcium content of enamel","Occlusal caries","Proximal caries","D","'D' [AIIMS-08]",""
"Operative Dentistry","8. Miscellaneous","56","Air Abrasive Restorations are contraindicated in all except?","Chronic pulmonary Disease","Recent Extraction","Subgingival caries","Deep Caries","B","'B' [PGI-08]",""
"Operative Dentistry","8. Miscellaneous","57","Skipping effect is seen in","use of liquid etchant","use of viscous etchant","use of GIC as pit and fissure sealant","use of composite as pit and fissure sealant","A","'A' [COMEDK-10]",""
"Operative Dentistry","8. Miscellaneous","58","Root caries is attributed to action of","streptococcus mutans","lactobacillus","actinomyces viscosus / naeslundii","(1) and (3)","C","'C' [AP-09]",""
"Operative Dentistry","8. Miscellaneous","59","Indication for indirect pulp therapy","No signs or symptoms of pulp degeneration","No response to hot and cold","Presence of pain on percussion","Presence of pulp polyp","A","'A' [KCET-10]",""
"Operative Dentistry","8. Miscellaneous","60","Macroabrasion is","The removal of localized superficial white spots and other surface stains or defects","Treating deep discolouration in type IV Tetracycline discolouration","Treating discoloured endodontically treated teeth","Treating any discolouration in anterior teeth","A","'A' [COMEDK-10]",""
"Operative Dentistry","8. Miscellaneous","61","If the rate of loading is decreased, the mechanical properties of material","Increases","Decreases","Remains unchanged","Becomes unpredictable","B","'B' [AIIMS-09]",""
"Operative Dentistry","8. Miscellaneous","62","The odontoblast which is lost is replaced from primitive mesenchymal cells in:","One week","15 days","4-6 weeks","One month","B","'B' [AIPG-10]",""
"Operative Dentistry","8. Miscellaneous","63","Which is moisture active adhesive?","Cyanoacrylate","Methyl methacrylate","Bis-GMA","All of the above","A","'A' [AIPG-10]",""
"Operative Dentistry","8. Miscellaneous","64","Dental caries is associated with","S. mitis","S. rattus","S. Salivarius","Staphylococcus","A","'A' [AIIMS-09]",""
"Operative Dentistry","8. Miscellaneous","65","Sodium hypochlorite in carisolv is used in concentration of","2% w/v","0.5% w/v","1.5% w/v","5% w/v","C","'C' [AIPG-10]",""
"Operative Dentistry","8. Miscellaneous","66","True about S. mutans are all except","It is both acidogenic & aciduric","Requires carbohydrates","Multiply rapidly","Requires specific growth conditions","D","'D' [AIPG-10]",""
"Operative Dentistry","8. Miscellaneous","67","Which of the following is not used for sterilization of a handpiece?","ethylene oxide","chemical vapour","autoclave","dry heat","B","'B' [AIPG-10, AIIMS MAY- 2012]",""
"Operative Dentistry","8. Miscellaneous","68","With slowly advancing carious caries and rapid involvement of dentin, the type of dentin formed is","Secondary","Tertiary","Reparative","Sclerotic","B","'B' [AIIMS-09]",""
"Operative Dentistry","8. Miscellaneous","69","Minimum depth of demineralisation of a caries lesion to be detected radiographically is","100 μm","200 μm","400 μm","500 μm","B","'B' [AIIMS-09]",""
"Operative Dentistry","8. Miscellaneous","70","Greatest portion of tooth is formed by","Enamel","Dentin","Pulp","Cementum","B","'B' [AIIMS-09]",""
"Operative Dentistry","8. Miscellaneous","71","Zone of carious dentin with demineralization of intertubular dentin and formation of fine crystals in tubule lumen.","Subtransparent dentin","Transparent dentin","Affected dentin (diseased)","Normal dentin","A","'A' [AIIMS-09]",""
"Operative Dentistry","8. Miscellaneous","72","Nd: YAG laser has a wavelength of","10.60 μm","1.06 μm","0.60 μm","300 μm","B","'B' [AIIMS-09]",""
"Operative Dentistry","8. Miscellaneous","73","One of the following statements regarding HIV is NOT true.","When used properly, all disinfectants except some quaternary ammonium compounds are said to inactivate HIV in less than 2 minutes.","HIV is killed by all methods of sterilization.","Aerosols produced during dental treatments have been found to transmit HIV infection.","HIV has been transmitted by blood contaminated fluids that have been heavily spattered or splashed.","C","'C' [KCET-2011]",""
"Operative Dentistry","8. Miscellaneous","74","Which of the following item in the dental operatory cannot be classified as a semi-critical item?","Suction tip","Hand piece","Endodontic file","Water syringe tip","A","'A' [KCET-2011]",""
"Operative Dentistry","8. Miscellaneous","75","'Right rear' operator position refers to","1 O'clock position","5 O'clock position","7 O'clock position","11 O'Clock position","C","'C' [KCET-2011]",""
"Operative Dentistry","8. Miscellaneous","76","The gingival cavo surface bevel for a class II preparation to receive a cast gold inlay","Results in a 30° metal that is burnishable","Results in no benefits whatsoever","Results in open margin if casting procedures are not accurate","Results in difficulty in taking wax patterns","A","'A' [AIPG-09]",""
"Operative Dentistry","8. Miscellaneous","77","Of all the bevels placed on gold inlay preparation, which is the most important bevel for success of restoration?","Occlusal","Gingival","Axiopulpal","Faciopulpal","B","'B' [AIPG-09]",""
"Operative Dentistry","8. Miscellaneous","78","Not correct for Nd:Yag lasers:","Useful for periodontal surgery","Deliver energy in free running pulse","Absorbed by pigmentation","Wavelength is 10600 nm","D","'D' [AIIMS MAY 2012]",""
"Operative Dentistry","8. Miscellaneous","79","A ceramic inlay can be used instead of amalgam in patients with","High caries rate","Class I restoration","It requires extensive preparation","None of the above","A","'A' [KAR-2013]",""
"Operative Dentistry","8. Miscellaneous","80","The danger of transmitting infections to the dental team or to the other patient particularly has a threat of:","Acquired immune deficiency syndrome (AIDS)","Hepatitis-B","Tuberculosis","All of the above","D","'D' [COMEDK -2013]",""
"Operative Dentistry","8. Miscellaneous","81","Abrasive used in air polishing agent is:","NaCl","27μ alumina particles","50μ alumina particles","Sodium bicarbonate","D","'D' [AIIMS MAY 2012]",""
"Operative Dentistry","8. Miscellaneous","82","Microfracture occurring in the cervical area of a tooth under flexural load is","abrasion","attrition","abfraction","erosion","C","'C' [AP-2013, KERALA-2015]",""
"Operative Dentistry","8. Miscellaneous","83","Caries originating on the root is difficult to manage because","It has a comparatively rapid progression","It is often asymptomatic","It is closer to the pulp","All of the above","D","'D' [KAR-2013]",""
"Operative Dentistry","8. Miscellaneous","84","To have a better ergonomics in dentistry, most operative procedures are completed from, at, or, near, the","4 o'clock position","12 o'clock position","7 o'clock position","5 o' clock position","C","'C' [KAR-2013]",""
"Operative Dentistry","8. Miscellaneous","85","Dentinal sensitivity is attributed for","Neural stimulation of dentinal tubules","Craze lines in dentin","Dentinoenamel junction","Pain transmission through movements of fluid in dentinal tubules","D","'D' [COMEDK-14]",""
"Operative Dentistry","8. Miscellaneous","86","Chairside CAD/CAM restoration requires","Elastomeric impression","Dual impression","Optical impression","Pindex impression","C","'C' [AP-14]",""
"Operative Dentistry","8. Miscellaneous","87","Dentoalveolar ablations are caused by","Decalcification by acid beverages","Mechanical wear","Forceful frictional actions between oral soft tissues and adjacent hard tissues","Occlusal wear from functional contacts of opposing teeth","A","'A' [COMEDK-14]",""
"Operative Dentistry","8. Miscellaneous","88","Incipient caries consists of opaque, chalky white areas that appear when the tooth surface is dried, this is referred as","White spot","Hot spot","Translucent zone","Body of lesion","A","'A' [COMEDK-14]",""
"Operative Dentistry","8. Miscellaneous","89","Dental porcelain cannot be used for","Making artificial teeth","For fabrication of jacket crowns and inlays","For filling decayed tooth","As a veneer over cast metal crown","C","'C' [AP-14]",""
"Operative Dentistry","8. Miscellaneous","90","If the caries cone in enamel is larger or at least the same size as that in dentin then","Backward caries","Forward caries","Reversible caries","Slow caries","B","'B' [AP-14]",""
"Operative Dentistry","8. Miscellaneous","91","The acid used in etching ceramic during repair of ceramic restorations is","Hydrochloric acid","Hydrofluoric acid","Sulphuric acid","Ortho phosphoric acid","B","'B' [EMCET-14]",""
"Operative Dentistry","8. Miscellaneous","92","Dye used for enamel caries detection","Methylene blue","Procion","Acid red","Basic fuschin","C","'C' [GCET-14]",""
"Operative Dentistry","8. Miscellaneous","93","The dentin desensitizing agents that acts by precipitating proteins in dentinal tubular fluid is","Strontium Chloride","Potassium oxalate","Fluoride","Hydroxyethyl methacrylate","A","'A' [MCET-14]",""
"Operative Dentistry","8. Miscellaneous","94","Metallic taste after application of stannous fluoride varnish is due to ?","Stannous Triflourophosphate","Stannic Triflourophosphate","Calcium triflourophosphate","Tin Hydroxyphosphate","A","'A' [AIPG-14]",""
"Operative Dentistry","8. Miscellaneous","95","Maximum demineralization of enamel occurs at a depth of?","10-20 μm","20-30 μm","30-50 μm","100-200μm","B","'B' [PGI JUNE-2011]",""
"Operative Dentistry","8. Miscellaneous","96","In detection of dental caries using 'diagnodent', the instrument readings higher than _______ suggest the presence of caries","40-45","60-65","30-35","20-25","A","'A' [KERALA-2015]",""
"Operative Dentistry","8. Miscellaneous","97","The reaction of dentin to moderate intensity attack is","Sclerotic dentin","Reparative dentin","Translucent dentin","Dentin hypersensitivity","A","'A' [KERALA-2015]",""
"Operative Dentistry","8. Miscellaneous","98","Which of the following laser has wavelength in visible light spectrum?","XeF","Nd:YAG","Argon","Co₂","C","'C' [PGI DEC-2011]",""
"Operative Dentistry","8. Miscellaneous","99","The disadvantage of CAD-CAM ceramic restorations","More porosity","Patient acceptance is less","Lack of computer controlled processing support for occlusal adjustment","Low abrasiveness","C","'C' [MH PG CET- 2016]",""
"Operative Dentistry","8. Miscellaneous","100","The major long term problem with porcelain veneers Is","Chipping","Color change","Attrition of opposing tooth","Marginal staining","A","'A' [KERALA - 2016]",""
"Operative Dentistry","8. Miscellaneous","101","The colour of root caries is usually any except","Black","Orange","Yellow","Brown","B","'B' [KERALA - 2016]",""
"Operative Dentistry","8. Miscellaneous","102","Match the following","A-Pierre Fauchard P-Rubber dam; B-H.N.Wadsworth Q-First patent for electric dental engine; C-C. Barnum R-First patent for tooth brush; D-George F. Green S-Father of modern dentistry
ABCD = RSPQ","ABCD = SQPR","ABCD = SPQR","ABCD = SRPQ","A","'A' [APPG - 2016]
In 1857, H.N. Wadsworth received the first American patent for a toothbrush.
The first electric dental drill was patented in 1875 by George F. Green.
Charles C Bass was the first to develop the nylon floss we use today.",""
"Operative Dentistry","8. Miscellaneous","103","Match the following material used for the most appropriate procedure and choose the best combination","A-Abrasive P-Zinc phosphate; B-Pulp capping Q-Guttapercha; C-Obturation R-Corundum; D-Base S-Calcium Hydroxide
ABCD = RSOP","ABCD = QPSR","ABCD = SRPQ","ABCD = SRPQ","A","'A' [Check Dental Pulse Various Chapters]",""
"Operative Dentistry","8. Miscellaneous","104","Present Caries risk status of an adult is measured by","Thickness of plaque on same day","Total number of restored tooth","Pit and fissure sealed teeth","Total number of teeth in the mouth","A","'A' [AIPG - 2015]",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","1","Size of microfilled composite in micrometer","0.04-0.4","0.004-0.04","0.6-1","1-5","A","'A' [Phillips 12th ed 301]

| Composite type | Filler particle size(μm) |
|---|---|
| Conventional | 8-12 |
| Small particle | 1-5 |
| Microfilled | 0.04-0.4 |
| Hybrid | 0.6-1 |",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","2","Fine type of diamond abrasive having particle size","125-150μm","88-125μm","60-74μm","None","C","'C' [Phillips 12th ed 252]
Abrasive particle sizes of diamond burs:
• Coarse grit - 125–150 μ
• Medium grit - 88–125 μ
• Fine grit – 60–74 μ
• Very fine – 38–44 μ",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","3","Why etching time required more in primary teeth than permanent teeth","Irregular placed enamel rods","Aprismatic enamel","More inorganic matrix","More amount of water","B","'B' [Nisha Garg 3rd ed 236]
Deciduous teeth have an outer layer of aprismatic or prismless enamel. They require a longer etching time.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","4","Gross finishing is done with","Stainless steel bur","12 fluted carbon bur","Finishing rubber cup","Fine Diamond bur","B","'B' [Phillips 12th ed 247]
Bulk reduction process: For bulk reduction the clinician should choose 8-12 fluted carbide burs or abrasives with a particle size of 100μm or larger with sufficient hardness (9 to 10 Mohs).

Finishing is the process of removing surface defects or scratches created during the contouring through the use of cutting or grinding instruments or both. It provides a relatively blemish free, smooth surface.

Finishing action is usually accomplished using:
• 18-30 flute carbide burs.
• Fine and super fine diamond burs.
• Abrasives between 8-20μm in size.

Polishing is the process of providing luster or gloss on material surface. Polishing action is usually accomplished using:
• Rubber abrasive points
• Fine particle disks and strips
• Fine particle polishing pastes",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","5","Coves are:-","Primary Retentive feature","Secondary retention","Retention grooves","Formed in cervical wall of class II cavity","B","'B' [Sturdevant 5th ed 313]
The secondary mechanical retention features are:
• Locks
• Grooves
• Coves
• Skirts
• Pins
• Slots",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","6","Gingival bevel given in class 2 inlay preparation is","35 degree","40 degree","45 degree","30 degree","C","'C' [Nisha Garg 3rd ed 419]
The gingival bevel should be placed 45° to inlay preparation. It should include one-half of the gingival wall width. It eliminates the weak or unsupported enamel on the gingival wall and provides a strong obtuse angled tooth structure which aids in finishing of the casting and sealing of the margins of the restoration.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","7","For etching which agent is mostly used","9% HF","37% phosphoric acid","18% HCL","50%Hcl","B","'B' [Sturdevant 5th ed 246]
37% phosphoric is used extensively for etching. 10% HF acid is used to etch the ceramic restorations before cementation.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","8","In a composite restoration a void is seen after polishing, what should be done to eliminate the voids","Fill the void with composite","Etch the composite and refill","Roughen the area slightly and refill the void","Replace the entire restoration","C","'C' [Sturdevant 5TH ED 522]
If the composite surface is already polished it means that once resin has been fully cured and the air inhibited or uncured layer completely removed 'bonding' to it becomes difficult. The area should be slightly roughened with a fine grit diamond bur, then acid etched for 3-5 seconds for removing the debris, followed by the application of bonding agent and composite.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","9","Skirts are used in","Amalgam restoration","Composite restoration","Cast metal restoration","Cast inlay restoration","C","'C' [Sturdevant 5th ed 313]
Skirts are prepared for providing additional retention in cast gold restorations.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","10","Permanent tooth which shows cross form in occlusal cavity preparation","Mandibular second molar","Mandibular 1st molar","Maxillary 1st molar","Maxillary 2nd molar","A","'A' [Check Explanation Below]
Mandibular second molar the cavity preparation resembles + or cross form.","Requires image: Diagram of mandibular 2nd molar occlusal cavity"
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","11","Radiopacity to composite is impart by","Silica","Oxides of zircon","Oxides of sodium","Dimethylglyoxime","B","'B' [Phillips 12th ed 297]
Resins are inherently translucent. Modern resin composites use glass particles with high atomic numbers, such as barium, strontium, zirconium, ytterbium fluoride and zinc to produce a radiopaque composite restoration.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","12","What is sandwich technique","Composite is sandwich between cement base and amalgam","Polycarboxylate cement replace dentin and composite replace enamel","Composite replace dentin and GIC replace enamel","RMGI is placed as a liner beneath composite restoration where RMGI will act as dentin and composite as enamel","D","'D' [Nisha Garg 3rd ed 431]
Sandwich technique: Composite may not bond adequately to dentin, therefore during polymerisation, it may lead to formation of a gap at the cavity margin situated in dentin. This bond can be improved by placing GIC lining between the composite and the dentin.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","13","Residual monomer in the denture base effects","Tensile strength of denture base","Transverse strength of denture base","Is more in heat activated resin","Does not affect strength much","B","'B' [Phillips 12th ed 481]
Residual monomer in the denture base decreases the impact and transverse strength of the denture base. It also causes tissue irritation.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","14","ORMOCER, true is","Non-metallic organically modified ceramics","Metallic organically modified ceramics","Hybrid ionomers","Organically modified cement","A","'A' [Nisha Garg 3rd ed 283]
ORMOCER stand for ORganically Modified CERamic. Ormocers are advanced nonmetallic, inorganic composite-ceramic filling materials.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","15","Neutral rake angle means","Rake face and radial line coincide each other","Rake face trails radial line","Rake face is ahead of radial line","Does not exist","A","'A' [Sturdevant 5th ed 356]",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","16","Carious lesion which cannot be remineralised","Affected dentin","Infected dentin","Globular dentin","Mantle dentin","B","'B' [Sturdevant 5th ed 290]

| Infected dentin | Affected dentin |
|---|---|
| It is superficial layer of demineralized dentin | It is deep layer |
| Cannot be remineralized | Can be remineralized |
| Lacks sensation | Is sensitive |
| Collagen fibres are broken no distinct cross bands | distinct cross bands are present |
| Can be stained: • 0.2% propylene glycol • 10% acid red • 0.5% basic fuschin | Cannot be stained |",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","17","Primer which etches at the same time is called as","Self-etching primer","All in one primer","Self-etch adhesive","Selective etchant","A","'A' [Sturdevant 5th ed 256]
Total etch requires a separate phosphoric acid step to etch the enamel and dentin, a subsequent rinse, and application of primer and bond.

Self-etch systems have an acidic resin which etches and primes without the need for etching or rinsing.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","18","Layer removed after etching is called as","Smear layer","Hybrid layer","Resin tag layer","None","A","'A' [Sturdevant 5th ed 251]
Smear layer is a layer of microcrystalline and organic particle debris that is found on the instrumented tooth surfaces. Acid etchants remove the smear layer, opens the dentinal tubules and increases the dentin permeability.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","19","In a Class II composite restoration adhesion to gingival wall on the ROOT SURFACE is most concerned about","Microleakage","Difficulty in bonding between restoration and tooth","Decreased strength","High forces","B","'B'→'A' [Sturdevant 5th ed 504]
In restorations in which the proximal box extends onto the root surface, polymerization shrinkage can lead to a V-shaped gap. This leads to microleakage.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","20","Type used for complex posterior class II cavity","Spheroidal high copper","Lathe cut low copper","Admixed high copper","Admixed low copper amalgam","C","'C' [Sturdevant 5th ed 839]
High copper alloys are preferred for complex amalgam restorations because of their excellent clinical performance.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","21","Weakest phase of silver amalgam","Gamma","Gamma 2","Beta","Gamma 1","B","'B' [Phillips 12th ed 369]
Increasing order of strength:
gamma 2< gamma 1 < gamma",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","22","Creep is lowest in","Unicompostional high copper","Admixed high copper","Admixed low copper","Lathecut low copper","A","'A' [Phillips 12th ed 378]

| Amalgam type | Creep |
|---|---|
| Low copper | 2% |
| High copper admixed | 0.4% |
| High copper unicompositional | 0.13% |",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","23","Run out of a bur is.","accuracy of bur","Is a static measurement","performance of bur","wearing of the bur","C","'C' [Sturdevant 5th ed 355]
Run Out is a dynamic test measuring the accuracy with which all blade tips pass through a single point when the instrument is rotated. Run out can never be less than the concentricity.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","24","Minimal rise in pupal temperature is seen with.","Low speed bur with coolant","High speed bur with coolant","Low speed airotor with coolant","High speed airotor with coolant","D","'D' [Sturdevant 5th ed 343]
Airturbine (airotor) hand pieces are the most popular because of simplicity, ease of control versatility.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","25","Smooth finish is achieved by using","8 fluted bur","12 fluted bur","16 fluted bur","30 fluted bur","D","'D' [Phillips 12th ed 234]
The finishing action is usually accomplished using 18- to 30-fluted carbide burs, fine and superfine diamond burs, or abrasives that are between 8 and 20 μm in size. The more the number of flutes, the more will be the smoothness.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","26","Cumulative fluoride release is least with","Compomer","Alloy Admix GIC","Light Cure GIC","Conventional GIC","A","'A' [Phillips 12th ed 345]
The pattern of fluoride release from glass ionomer cements is characterized by an initial rapid release, followed by a rapid reduction in the rate of release of fluoride after short time.",""
"Operative Dentistry","9. AIPG 2017 Operative Dentistry","27","Head diameter of 245 bur","0.5 mm","0.8 mm","0.9 mm","0.1mm","B","'B' [Sturdevant 5th ed 713]
No. 245 bur has a head length of 3mm and head diameter of 0.8mm.",""
